,strat,gs,s_f_equ_long,s_loss,low_equ_bal,pa_dist_mean_long,l_we,adg_exposure,avg_max_stuck,avg_hrs_stuck_avg,pa_distance_max_long,most_loss
6643,86d48,-1.0,994288.9097553125,-919867.6519398573,0.5857564247564064,0.016360907552342673,1.0,0.24570633500811123,60.27272727272727,0.36422150859841707,0.6939116438393191,1967.3635111036
9099,3f071,-1.0,94921.54308751969,-778236.4290210538,0.8723830083105852,0.009110409626665336,0.5,0.24558883611270999,119.19848484848484,1.5679124025570246,0.3466336835639936,-435.05305453999887
8903,18f0a,-1.0,69598.18433579663,0.0,0.4711000907614215,1.1194034206614238,0.6756756756756755,0.2455522936006787,2292.577272727273,0.32924433819414994,5.421284213551997,1848.500635438459
2800,0b4bb,-1.0,190330.8881552717,0.0,0.285845078589131,0.6132379836726141,1.0,0.24474591926058456,2293.9757575757576,0.4424070393620441,3.3023591948698705,4053.307324490912
4232,5e615,-1.0,314700.46458603925,0.0,0.30283513207089247,0.7338235455824705,1.0,0.24462780834043327,2417.2833333333333,0.5619629465627299,4.693624835642333,3085.337098200005
5751,c3404,-1.0,139460.7394053312,0.0,0.29726653521998153,0.6157136725665528,1.0,0.24451903737398534,2403.413636363636,0.4527840125729769,3.3775662818030514,3364.977521699997
4773,f8ba5,-1.0,287138.47482163727,-366202.3546318065,0.6641662140633049,0.009987146110339021,1.0,0.24428008443322177,125.85,0.8082991973364759,0.5062161048463486,1507.232369900017
9556,fc6df,-1.0,291506.5517227766,-218239.1518190762,0.5185588089917607,0.019865130710789828,1.0,0.2442462080759973,72.47878787878788,0.16689318818953322,0.9568466506933144,2656.191852861491
9464,1505b,-1.0,223747.73108688626,0.0,0.26303220731928684,0.7979392032016324,1.0,0.24424007192857483,3212.1257575757572,0.7529236125499092,4.885037860488809,3132.378842322892
7112,fe4fb,-1.0,82687.35815523432,-95186.55614204626,0.8102187904235764,0.012515679504512035,0.5,0.2441996080443154,95.47727272727273,0.7352626858855562,0.6255536994568335,847.8759817539947
7474,61766,-1.0,86427.887840728,-21022.214580212756,0.21113114054923585,1.2724472197986898,1.0,0.24417580564776264,1386.490909090909,4.0958131646843725,4.906872002456578,1945.8015672572926
8935,29a44,-1.0,232776.4540818568,-199024.42233005172,0.7116131845804481,0.007758056875218402,0.7142857142857143,0.24415032030991207,14.883333333333333,1.1520611905966267,0.6948728398520546,274.8093553999944
3761,b04f7,-1.0,160793.57148809163,-164619.21935262164,0.6876892183366308,0.0076202280537700255,0.7142857142857143,0.24401913858267077,21.316666666666666,1.1496745671488666,0.8259775419349541,324.8563872999949
5393,655ae,-1.0,49416.96706788275,0.0,0.5970875281768205,1.3640012138235045,0.5,0.24396957495417562,2841.2272727272725,1.58615855346713,6.645949217078297,1393.9291863699998
4794,ee1eb,-1.0,311509.6488538531,-147994.86903787227,0.6053329047374951,0.00797996372956234,1.0,0.24343193343828426,70.01060606060605,0.28145572193057156,0.6681567280488441,1031.8693894999822
6195,a0580,-1.0,226788.1775349618,-34010.98892378234,0.4763392757226251,0.061803513482809304,1.0,0.2432972263286315,142.74848484848485,0.8718856681741081,1.1381420534530746,2338.089452625005
2040,d1fc8,-1.0,86809.7060370974,0.0,0.17363035331318397,1.6579801701852193,1.0,0.24322831334172265,2702.5333333333333,5.8191558456868195,7.339545812065464,2981.3345367609973
888,fde6c,-1.0,277351.74421771185,-281589.8128319236,0.6372428436497076,0.009834555699270102,1.0,0.24318138053676916,89.03484848484848,0.5123715238394918,0.5662893895334359,945.2768607779981
1461,48553,-1.0,404370.34415179,-197030.51578985184,0.5693250994229451,0.008983240673730892,1.0,0.24313369883952607,74.76666666666667,0.24666734547093538,0.8178684972006978,1176.5230249532588
1956,cddd0,-1.0,89280.26579326428,0.0,0.20021588350857078,1.4687269690324718,1.0,0.24297122606934698,2099.357575757576,3.2303782582275926,5.8173486339965015,3392.809266883042
4814,89d69,-1.0,236556.61236753402,0.0,0.21378000862931917,1.1676594853502402,1.0,0.24276050607424962,2336.319696969697,0.3275069546514169,5.466760548444305,4073.102910292898
7629,dcce9,-1.0,224955.39997757948,-223202.55591243278,0.661765515011261,0.010654632952795565,0.7142857142857143,0.24262153430001296,23.069696969696967,1.1277324364358803,0.9607680389397708,523.557664399985
3435,2cf53,-1.0,204304.0068534618,0.0,0.2623264246395883,1.0702044265917676,1.0,0.24257575518554483,1830.5893939393943,0.610931462103794,5.713646848645009,3327.9570320454554
4177,3cbb9,-1.0,248123.80792377092,-454934.86946145917,0.6261985350512469,0.010646245095941255,1.0,0.24257478096355287,68.75151515151516,1.3329153445508573,0.6053384320587293,511.8608695999924
2452,aed34,-1.0,48556.232674454644,0.0,0.5904913666450821,1.422908986237094,0.5,0.2425307868710485,2373.94696969697,0.8229648691713457,6.8441125370937845,1310.2124229000046
471,cbab8,-1.0,47154.233577584506,0.0,0.1841107240352013,1.3584956345134434,1.0,0.2423985709700311,2124.70303030303,0.2523937499731526,6.564874175862415,3951.6961888329583
8915,0c643,-1.0,371825.9813598788,-377377.9086593395,0.6065789698973826,0.011206761769386843,1.0,0.24228849734467917,65.75,0.5441131681545237,0.6721605001679909,2353.622978318979
9045,89c49,-1.0,400700.74192878936,-906681.3614925996,0.46962369718162356,0.11364065218605406,1.0,0.2421696144376595,419.28636363636366,2.1169763509772253,1.128104840155463,179.86903830000475
8746,6b60a,-1.0,326578.07808206446,-327541.3774195738,0.5000568728314886,0.013692715800069479,1.0,0.24207148787876898,61.66818181818181,0.21463195569867174,1.0035385929472393,1085.0692694884895
3663,9acd6,-1.0,71918.768722674,0.0,0.218589805769121,0.9513241934970433,1.0,0.24191679144114556,2278.4363636363637,0.3594653012912074,4.988612895390055,3944.6865047976526
1089,15694,-1.0,80221.94478321353,0.0,0.19851062701160904,1.5213870561838392,1.0,0.24168641802265442,2052.5242424242424,4.666649468305347,6.580983757217203,3553.136763747826
961,935f7,-1.0,246550.21742409296,-272614.35206913634,0.5314735862582634,0.01425379084303504,1.0,0.24164305530029007,141.91515151515154,0.9450104738716848,0.9377912272021632,1177.7305867999482
1718,78f7d,-1.0,270348.7313285731,-594277.4150433211,0.5045347700286691,0.024376079856360176,1.0,0.24149085743686471,236.59696969696972,0.5938788446918452,1.040084858787796,3642.3977312700454
5367,ed058,-1.0,208984.47808439346,0.0,0.30078735535195816,0.7256584826604126,1.0,0.24138824772734163,1907.3560606060603,0.45137670461359924,3.6197920776714456,2773.5760147692276
6122,0adf4,-1.0,598103.3556347365,-1885763.2197267117,0.6649024170051339,0.00648612277903097,1.0,0.24133181147947572,71.12727272727271,0.44587098575083545,0.48085374522720464,-488.12886582401956
9364,4ce20,-1.0,899424.7077807913,-613881.1073265133,0.6340923899804255,0.007616375986641313,1.0,0.24128900139834417,12.453030303030301,1.1410192170377684,0.593201116905568,1070.190783799995
9106,124f3,-1.0,86379.95417399159,-160479.53122972275,0.7938713638292536,0.013761930828664741,0.5,0.24118935599146887,80.54242424242422,0.6857819883617533,0.7185878938832349,453.61707348199667
6607,e8bf2,-1.0,385923.6070414013,-432918.00541469257,0.5422523121288992,0.013702793409677828,1.0,0.24117304236661585,125.46666666666665,0.6480725835832116,0.8745316845902473,909.9658747999952
6378,68dbd,-1.0,299442.05209686275,-360443.73633885937,0.5278744277005574,0.021599302818706992,1.0,0.2411157306140156,124.6530303030303,1.116965401137997,0.8997670563502016,1327.4815887079997
7266,765ce,-1.0,324666.6745263649,-215715.2332257435,0.6145843706787781,0.012376650702259288,1.0,0.240847177867704,113.0181818181818,1.6337708592592433,0.6412827817419001,527.2794126999955
2148,79ce7,-1.0,193621.32312980227,0.0,0.3083599847056725,0.7690008075506469,1.0,0.24083006468747756,2518.468181818182,3.2767243982018113,2.8970677249424224,2719.9664855518054
2166,7b488,16.0,62109.427732749245,0.0,0.6442846589712147,0.6932310147674826,0.5,0.24068862497165727,2490.671212121212,1.9134784624004724,4.13932526165512,741.9231436999991
8940,30046,-1.0,153782.29846926703,0.0,0.21470313555329482,1.1525401018268828,1.0,0.24058320695120292,2333.2363636363634,0.3263188235539978,5.427493730095599,4082.0861716246905
895,9f4c3,-1.0,71933.25874389375,-10546.230806407331,0.6665176791187396,0.38437586400981444,0.5,0.24049926148867018,1568.216666666667,0.4881328964773832,2.232684973428568,503.52234093170915
3876,802b7,-1.0,391202.7984415856,-795595.9581522082,0.5402189758160492,0.021079924662059008,1.0,0.24028404715079207,233.61212121212122,0.8515979288016721,0.8094012195836595,1642.5410836999986
8621,f80e5,-1.0,454586.38723850064,-520859.0452580293,0.6873830077295451,0.006469465987141185,1.0,0.2402506900213617,38.196969696969695,1.627721452646263,0.4584939111025236,1477.612649902998
7652,eb523,-1.0,1169900.864004595,-854784.6771148762,0.5923907893446176,0.007432139092822142,1.0,0.2402475575756185,15.177272727272726,0.9666412424790355,0.7071932806962288,729.7560738820001
3783,5202e,-1.0,211024.90568663692,0.0,0.2816507039802695,0.7979554210197183,1.0,0.24024391184759802,2006.9515151515154,0.645617886085296,4.179230165198763,2989.260964904426
848,3b4b1,-1.0,73315.18754537648,0.0,0.20916665883967356,1.1767547346069112,1.0,0.23989498116372612,2062.451515151515,0.3179456715837576,5.578020027710938,4433.060675406038
